nombre_de_la_campaaa,nombre_del_conjunto_de_anuncios,nombre_del_anuncio,fecha,tipo_de_resultado,resultados,frecuencia,costo_por_resultado,importe_gastado_mxn,impresiones,cpm_costo_por_mil_impresiones,clics_en_el_enlace,cpc_costo_por_clic_en_el_enlace,ctr_porcentaje_de_clics_en_el_enlace,objetivo,mes,importe_gastado_mxn_con_iva,dia_semana,cuartil,CVR,quadrant,categoria_campana,outlier_flag
Lead Gen - Reels,Reels - MTY,"Feb - ""Una Oficina a la medida""",27/11/2024,Clientes potenciales de Meta,3,1.09075269,105.4,316.21,2536,124.6884858,7,45.17285714,0.27602524,Clientes potenciales,11,366.8036,Wednesday,Q4,0.11829653,Éxito Total,Conversiones,FALSE
Awareness - WARM,WARM - Audiencias Similares,Warm #1 - 2024,27/11/2024,Alcance,44883,1,6.1,273.65,44883,6.09696322,13,21.05,0.0289642,Reconocimiento,11,317.434,Wednesday,Q3,0.028964196,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Reels,Reels - MTY,Sept - Beneficios,27/11/2024,Sin resultado,0,1.3220339,0,25.87,234,110.5555556,0,0,0,Clientes potenciales,11,30.0092,Wednesday,Q1,0,Campaña fallida,Conversiones,FALSE
Awareness - COLD,COLD - Abierta,Cold #1 - 2024,27/11/2024,Alcance,63522,1.02907654,6.16,391.13,65369,5.98341722,12,32.59416667,0.01835733,Reconocimiento,11,453.7108,Wednesday,Q4,0.018357325,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - HOT,HOT - Visitantes,Hot #1 - 2024,27/11/2024,Alcance,37669,1,5.87,221.24,37669,5.87326449,11,20.11272727,0.02920173,Reconocimiento,11,256.6384,Wednesday,Q3,0.029201731,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - HOT,HOT - Visitantes,Hot #2 - 2024,27/11/2024,Alcance,12191,1.0023788,5.9,71.98,12220,5.8903437,3,23.99333333,0.02454992,Reconocimiento,11,83.4968,Wednesday,Q2,0.024549918,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - WARM,WARM - Intereses Oficinas,Warm #2 - 2024,27/11/2024,Alcance,63346,1.00282575,6.01,380.43,63525,5.98866588,25,15.2172,0.03935458,Reconocimiento,11,441.2988,Wednesday,Q4,0.039354585,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - WARM,WARM - Intereses Oficinas,Warm #1 - 2024,27/11/2024,Alcance,16037,1,5.98,95.89,16037,5.97929787,5,19.178,0.0311779,Reconocimiento,11,111.2324,Wednesday,Q2,0.031177901,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - WARM,WARM - Audiencias Similares,Warm #2 - 2024,27/11/2024,Alcance,31192,1.04045909,6.48,202.18,32454,6.22974056,8,25.2725,0.02465027,Reconocimiento,11,234.5288,Wednesday,Q3,0.024650274,"Poca visibilidad, buen cierre",Awareness,FALSE
Reconocimiento ThruPlay - 2024,PÃºblico con intereses - Horizontal 2024,Video Hot - 2024,27/11/2024,ThruPlay,387,1.12627812,0.12,48.36,2203,21.95188379,12,4.03,0.54471176,Reconocimiento,11,56.0976,Wednesday,Q2,0.544711757,Éxito Total,Awareness,FALSE
Awareness - HOT,HOT - Prospectos sin cerrar,Hot #2 - 2024,27/11/2024,Alcance,15477,1,6.06,93.81,15477,6.06125218,2,46.905,0.0129224,Reconocimiento,11,108.8196,Wednesday,Q2,0.012922401,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - COLD,COLD - Intereses,Cold #1 - 2024,27/11/2024,Alcance,70970,1.03704382,6.15,436.52,73599,5.93105885,18,24.25111111,0.02445685,Reconocimiento,11,506.3632,Wednesday,Q4,0.024456854,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - COLD,COLD - Intereses,Cold #2 - 2024,27/11/2024,Alcance,12789,1,5.97,76.35,12789,5.9699742,4,19.0875,0.03127688,Reconocimiento,11,88.566,Wednesday,Q2,0.031276879,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Reels,Reels - CDMX,May - Consultorio,27/11/2024,Clientes potenciales de Meta,6,1.05081833,708.44,4250.63,24462,173.7646145,131,32.44755725,0.53552449,Clientes potenciales,11,4930.7308,Wednesday,Q4,0.024527839,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,May - Consultorio,27/11/2024,Clientes potenciales de Meta,1,1.14417178,519.97,519.97,4476,116.168454,16,32.498125,0.35746202,Clientes potenciales,11,603.1652,Wednesday,Q4,0.022341376,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - GDL,May - Consultorio,27/11/2024,Sin resultado,0,1.0844759,0,422.66,2452,172.3735726,6,70.44333333,0.24469821,Clientes potenciales,11,490.2856,Wednesday,Q4,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,"Sept - ""No somos solo un centro""",27/11/2024,Sin resultado,0,1.30261519,0,173.12,1046,165.5066922,3,57.70666667,0.28680688,Clientes potenciales,11,200.8192,Wednesday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,"Feb - ""Una Oficina a la medida""",27/11/2024,Sin resultado,0,1.09859155,0,102.87,1248,82.42788462,2,51.435,0.16025641,Clientes potenciales,11,119.3292,Wednesday,Q2,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - PUE,Sept - Consultorio Tere,27/11/2024,Sin resultado,0,1.0942029,0,18.33,151,121.3907285,0,0,0,Clientes potenciales,11,21.2628,Wednesday,Q1,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,Buen Fin 2024 - El lounge,27/11/2024,Sin resultado,0,1.32051282,0,50.52,206,245.2427185,3,16.84,1.45631068,Clientes potenciales,11,58.6032,Wednesday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - PUE,Buen Fin 2024 - El lounge - Video #2,27/11/2024,Sin resultado,0,1,0,3.39,2,1695,0,0,0,Clientes potenciales,11,3.9324,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Reels,Reels - MTY,Buen Fin 2024 - Adaptalo a ti Office - Video #2,27/11/2024,Sin resultado,0,1.26993865,0,38.19,207,184.4927536,0,0,0,Clientes potenciales,11,44.3004,Wednesday,Q1,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,Buen Fin 2024 - El lounge - Video,27/11/2024,Sin resultado,0,1,0,2.66,2,1330,0,0,0,Clientes potenciales,11,3.0856,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - CDMX,Buen Fin 2024 - Adaptalo a ti Office,27/11/2024,Clientes potenciales de Meta,1,1.26107595,349.74,349.74,797,438.8205772,5,69.948,0.62735257,Clientes potenciales,11,405.6984,Wednesday,Q4,0.125470514,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - CDMX,Buen Fin 2024 - El lounge,27/11/2024,Sin resultado,0,1.20547945,0,108.41,264,410.6439394,1,108.41,0.37878788,Clientes potenciales,11,125.7556,Wednesday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,Buen Fin 2024 - Adaptalo a ti Office,27/11/2024,Clientes potenciales de Meta,1,1.62183236,222.25,222.25,832,267.1274039,3,74.08333333,0.36057692,Clientes potenciales,11,257.81,Wednesday,Q3,0.120192308,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - QRO,Buen Fin 2024 - El lounge,27/11/2024,Clientes potenciales de Meta,1,1.36979167,157.61,157.61,526,299.6387833,2,78.805,0.38022814,Clientes potenciales,11,182.8276,Wednesday,Q3,0.190114068,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,Buen Fin 2024 #1,27/11/2024,Sin resultado,0,1.05263158,0,2.02,20,101,0,0,0,Clientes potenciales,11,2.3432,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - TIJ,Buen Fin 2024 - El lounge,27/11/2024,Sin resultado,0,1.22408027,0,38.84,366,106.1202186,3,12.94666667,0.81967213,Clientes potenciales,11,45.0544,Wednesday,Q1,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - MTY,Buen Fin 2024 - Adaptalo a ti Office,27/11/2024,Clientes potenciales de Meta,1,1.42410714,84.2,84.2,319,263.9498433,1,84.2,0.31347962,Clientes potenciales,11,97.672,Wednesday,Q2,0.313479624,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - MTY,Buen Fin 2024 - El lounge,27/11/2024,Sin resultado,0,1.56132075,0,195.03,662,294.6072508,1,195.03,0.1510574,Clientes potenciales,11,226.2348,Wednesday,Q3,0,Campaña fallida,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,10-nov-24,27/11/2024,Clics en el enlace,8,1.14728682,0.58,4.65,444,10.47297297,8,0.58125,1.8018018,Clientes potenciales,11,5.394,Wednesday,Q1,1.801801802,Éxito Total,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,18-nov-24,27/11/2024,Sin resultado,0,2,0,0.03,10,3,0,0,0,Clientes potenciales,11,0.0348,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Reels,Reels - GDL,"Sept - ""No somos solo un centro""",27/11/2024,Sin resultado,0,1.288,0,32.6,161,202.4844721,1,32.6,0.62111801,Clientes potenciales,11,37.816,Wednesday,Q1,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - PUE,Buen Fin 2024 - Adaptalo a ti Office - Video,27/11/2024,Sin resultado,0,1,0,0.15,3,50,0,0,0,Clientes potenciales,11,0.174,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - QRO,Buen Fin 2024 - Adaptalo a ti Office,27/11/2024,Sin resultado,0,1.19467213,0,191.42,583,328.3361921,2,95.71,0.34305317,Clientes potenciales,11,222.0472,Wednesday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,Buen Fin 2024 - Adaptalo a ti Office - Video,27/11/2024,Sin resultado,0,1,0,0.13,2,65,0,0,0,Clientes potenciales,11,0.1508,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
CONTENIDO - 2025,Descargables - 2025,Mindfulness en la Oficina,27/11/2024,Sin resultado,0,1.18088737,0,110.38,1038,106.3391137,9,12.26444444,0.86705202,Clientes potenciales,11,128.0408,Wednesday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,Buen Fin 2024 - El lounge - Video #2,27/11/2024,Sin resultado,0,3,0,0.13,3,43.33333333,0,0,0,Clientes potenciales,11,0.1508,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Reels,Reels - GDL,Sept - Beneficios,27/11/2024,Sin resultado,0,1.47058824,0,2.93,25,117.2,0,0,0,Clientes potenciales,11,3.3988,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Reels,Reels - QRO,Sept - Consultorio Tere,27/11/2024,Sin resultado,0,1.07507508,0,47.03,358,131.3687151,0,0,0,Clientes potenciales,11,54.5548,Wednesday,Q2,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,Sept - Beneficios,27/11/2024,Sin resultado,0,1,0,0.93,7,132.8571429,0,0,0,Clientes potenciales,11,1.0788,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Reels,Reels - TIJ,Sept - Consultorio Tere,27/11/2024,Sin resultado,0,1.17490494,0,57.96,618,93.78640777,0,0,0,Clientes potenciales,11,67.2336,Wednesday,Q2,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - PUE,"Feb - ""Cosas que no necesitas comprar...""",27/11/2024,Sin resultado,0,1.11845039,0,706.07,4013,175.9456766,12,58.83916667,0.29902816,Clientes potenciales,11,819.0412,Wednesday,Q4,0,Interés sin conversión,Conversiones,FALSE
Awareness - Inxignia & Corporativo Punto Cero,PUE - INXIGNIA,Video - Llegamos a puebla,27/11/2024,Alcance,75977,1.00361952,6.65,505.48,76252,6.62907202,38,13.30210526,0.04983476,Reconocimiento,11,586.3568,Wednesday,Q4,0.049834758,"Poca visibilidad, buen cierre",Awareness,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,28-oct-24,27/11/2024,Clics en el enlace,206,1.06103775,0.5,102.46,10204,10.04116033,206,0.49737864,2.01881615,Clientes potenciales,11,118.8536,Wednesday,Q2,2.018816151,Éxito Total,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,04-nov-24,27/11/2024,Clics en el enlace,1,1.01408451,0.8,0.8,72,11.11111111,1,0.8,1.38888889,Clientes potenciales,11,0.928,Wednesday,Q1,1.388888889,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,Buen Fin 2024 - Adaptalo a ti Office - Video,27/11/2024,Sin resultado,0,1.11340206,0,84.3,108,780.5555556,1,84.3,0.92592593,Clientes potenciales,11,97.788,Wednesday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,Buen Fin 2024 - Adaptalo a ti Office - Video #2,27/11/2024,Sin resultado,0,1.19350649,0,292.52,919,318.3025027,2,146.26,0.21762786,Clientes potenciales,11,339.3232,Wednesday,Q3,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - GDL,Buen Fin 2024 - Adaptalo a ti Office - Video,27/11/2024,Sin resultado,0,1,0,0.32,1,320,0,0,0,Clientes potenciales,11,0.3712,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Reels,Reels - GDL,Buen Fin 2024 #1,27/11/2024,Sin resultado,0,1.27272727,0,8.29,42,197.3809524,0,0,0,Clientes potenciales,11,9.6164,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Reels,Reels - GDL,Buen Fin 2024 - El lounge - Video,27/11/2024,Sin resultado,0,1.25,0,1.71,5,342,0,0,0,Clientes potenciales,11,1.9836,Wednesday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - QRO,Cowork - Ago 2024,28/11/2024,Sin resultado,0,1.32781457,0,151.28,401,377.2568579,1,151.28,0.24937656,Clientes potenciales,11,175.4848,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Reconocimiento ThruPlay - 2024,PÃºblico con intereses - Horizontal 2024,Video Cold - 2024,28/11/2024,ThruPlay,5422,1.32720487,0.14,755.89,38404,19.68258515,127,5.95188976,0.33069472,Reconocimiento,11,876.8324,Thursday,Q4,0.330694719,Éxito Total,Awareness,FALSE
Lead Gen - Reels,Reels - QRO,"Feb - ""Cosas que no necesitas comprar...""",28/11/2024,Sin resultado,0,1.07757405,0,333.51,1528,218.2657068,8,41.68875,0.52356021,Clientes potenciales,11,386.8716,Thursday,Q4,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,"Feb - ""Una Oficina a la medida""",28/11/2024,Sin resultado,0,1.13385214,0,260.49,2914,89.39258751,5,52.098,0.17158545,Clientes potenciales,11,302.1684,Thursday,Q3,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - TIJ,Cowork - Ago 2024,28/11/2024,Sin resultado,0,1.45503356,0,155.02,1084,143.0073801,8,19.3775,0.73800738,Clientes potenciales,11,179.8232,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,"Feb - ""Una Oficina a la medida""",28/11/2024,Sin resultado,0,1.02006336,0,123.05,966,127.3809524,1,123.05,0.10351967,Clientes potenciales,11,142.738,Thursday,Q2,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - TIJ,Adaptalo a ti - Ago 2024,28/11/2024,Sin resultado,0,1.50164474,0,103.61,913,113.483023,2,51.805,0.21905805,Clientes potenciales,11,120.1876,Thursday,Q2,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,Sept - Emprendedor,28/11/2024,Clientes potenciales de Meta,6,1.165184,607.83,3646.98,23969,152.1540323,91,40.0767033,0.37965706,Clientes potenciales,11,4230.4968,Thursday,Q4,0.025032333,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - PUE,Ago - Recorrido,28/11/2024,Clientes potenciales de Meta,2,1.17908971,222.62,445.24,3575,124.5426573,8,55.655,0.22377622,Clientes potenciales,11,516.4784,Thursday,Q4,0.055944056,"Poca visibilidad, buen cierre",Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - PUE,Adaptalo a ti - Ago 2024,28/11/2024,Clientes potenciales de Meta,1,1.55704698,37.77,37.77,232,162.8017241,2,18.885,0.86206897,Clientes potenciales,11,43.8132,Thursday,Q1,0.431034483,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - PUE,Cowork - Ago 2024,28/11/2024,Clientes potenciales de Meta,1,1.42866941,299.4,299.4,2083,143.7349976,5,59.88,0.24003841,Clientes potenciales,11,347.304,Thursday,Q3,0.048007681,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - CDMX,Cowork - Ago 2024,28/11/2024,Sin resultado,0,1.30823529,0,187.55,556,337.3201439,3,62.51666667,0.53956835,Clientes potenciales,11,217.558,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,Sept - Beneficios,28/11/2024,Sin resultado,0,1.11616162,0,169.56,442,383.6199095,1,169.56,0.22624434,Clientes potenciales,11,196.6896,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,Sept - Emprendedor,28/11/2024,Sin resultado,0,1.17480369,0,438.53,3441,127.4426039,13,33.73307692,0.37779715,Clientes potenciales,11,508.6948,Thursday,Q4,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,"Feb - ""Una Oficina a la medida""",28/11/2024,Clientes potenciales de Meta,1,1.10268817,516.27,516.27,4102,125.858118,9,57.36333333,0.21940517,Clientes potenciales,11,598.8732,Thursday,Q4,0.024378352,"Poca visibilidad, buen cierre",Conversiones,FALSE
Lead Gen - Reels,Reels - GDL,"Feb - ""Cosas que no necesitas comprar...""",28/11/2024,Clientes potenciales de Meta,3,1.19638455,175.14,525.41,2912,180.4292582,13,40.41615385,0.44642857,Clientes potenciales,11,609.4756,Thursday,Q4,0.103021978,Éxito Total,Conversiones,FALSE
Awareness - WARM,WARM - Intereses Oficinas,Warm #2 - 2024,28/11/2024,Alcance,63009,1,6.09,383.95,63009,6.09357393,20,19.1975,0.0317415,Reconocimiento,11,445.382,Thursday,Q4,0.031741497,"Poca visibilidad, buen cierre",Awareness,FALSE
Reconocimiento ThruPlay - 2024,PÃºblico con intereses - Horizontal 2024,Video Hot - 2024,28/11/2024,ThruPlay,393,1.27186312,0.14,56.27,2676,21.02765321,8,7.03375,0.29895366,Reconocimiento,11,65.2732,Thursday,Q2,0.298953662,Éxito Total,Awareness,FALSE
Awareness - WARM,WARM - Audiencias Similares,Warm #2 - 2024,28/11/2024,Alcance,31097,1,6.32,196.44,31097,6.31700807,10,19.644,0.03215744,Reconocimiento,11,227.8704,Thursday,Q3,0.032157443,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Reels,Reels - MTY,Sept - Beneficios,28/11/2024,Sin resultado,0,1.05263158,0,14.27,40,356.75,0,0,0,Clientes potenciales,11,16.5532,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
Awareness - COLD,COLD - Abierta,Cold #1 - 2024,28/11/2024,Alcance,59829,1.0162463,6.16,368.59,60801,6.06223582,19,19.39947368,0.03124949,Reconocimiento,11,427.5644,Thursday,Q4,0.031249486,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - HOT,HOT - Visitantes,Hot #1 - 2024,28/11/2024,Alcance,36714,1.00422182,6.07,222.76,36869,6.04193225,12,18.56333333,0.03254767,Reconocimiento,11,258.4016,Thursday,Q3,0.032547669,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - HOT,HOT - Visitantes,Hot #2 - 2024,28/11/2024,Alcance,11395,1,6,68.41,11395,6.00351031,1,68.41,0.00877578,Reconocimiento,11,79.3556,Thursday,Q2,0.008775779,Campaña fallida,Awareness,FALSE
Awareness - WARM,WARM - Intereses Oficinas,Warm #1 - 2024,28/11/2024,Alcance,13933,1.01564631,6.18,86.16,14151,6.08861565,4,21.54,0.02826655,Reconocimiento,11,99.9456,Thursday,Q2,0.028266554,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - WARM,WARM - Audiencias Similares,Warm #1 - 2024,28/11/2024,Alcance,43504,1,6.21,270.15,43504,6.20977381,12,22.5125,0.02758367,Reconocimiento,11,313.374,Thursday,Q3,0.02758367,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - HOT,HOT - Prospectos sin cerrar,Hot #1 - 2024,28/11/2024,Alcance,31624,1,6.09,192.68,31624,6.09284088,8,24.085,0.02529724,Reconocimiento,11,223.5088,Thursday,Q3,0.025297243,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Reels,Reels - GDL,May - Consultorio,28/11/2024,Clientes potenciales de Meta,1,1.06232814,266.11,266.11,1159,229.6031061,4,66.5275,0.34512511,Clientes potenciales,11,308.6876,Thursday,Q3,0.086281277,Éxito Total,Conversiones,FALSE
Awareness - HOT,HOT - Prospectos sin cerrar,Hot #2 - 2024,28/11/2024,Alcance,14924,1.04945055,6.45,96.3,15662,6.14864002,8,12.0375,0.05107904,Reconocimiento,11,111.708,Thursday,Q2,0.051079045,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - COLD,COLD - Intereses,Cold #1 - 2024,28/11/2024,Alcance,69089,1.02718233,6.19,427.99,70967,6.03083123,12,35.66583333,0.01690927,Reconocimiento,11,496.4684,Thursday,Q4,0.016909268,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - COLD,COLD - Intereses,Cold #2 - 2024,28/11/2024,Alcance,12934,1,6.08,78.63,12934,6.07932581,1,78.63,0.00773156,Reconocimiento,11,91.2108,Thursday,Q2,0.00773156,Campaña fallida,Awareness,FALSE
Lead Gen - Reels,Reels - CDMX,May - Consultorio,28/11/2024,Clientes potenciales de Meta,5,1.01616972,691.78,3458.89,17722,195.1749238,101,34.24643564,0.5699131,Clientes potenciales,11,4012.3124,Thursday,Q4,0.02821352,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,May - Consultorio,28/11/2024,Sin resultado,0,1.05253705,0,323.71,2344,138.1015358,10,32.371,0.42662116,Clientes potenciales,11,375.5036,Thursday,Q4,0,Interés sin conversión,Conversiones,FALSE
Awareness - COLD,COLD - Abierta,Cold #2 - 2024,28/11/2024,Alcance,23164,1,6.06,140.32,23164,6.0576757,6,23.38666667,0.02590226,Reconocimiento,11,162.7712,Thursday,Q3,0.025902262,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Reels,Reels - MTY,"Sept - ""No somos solo un centro""",28/11/2024,Sin resultado,0,1.0443038,0,23.65,165,143.3333333,1,23.65,0.60606061,Clientes potenciales,11,27.434,Thursday,Q1,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,Buen Fin 2024 - El lounge - Video,28/11/2024,Sin resultado,0,1.2,0,5.6,12,466.6666667,0,0,0,Clientes potenciales,11,6.496,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Reels,Reels - PUE,Sept - Consultorio Tere,28/11/2024,Sin resultado,0,1.06976744,0,17.87,92,194.2391304,0,0,0,Clientes potenciales,11,20.7292,Thursday,Q1,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - QRO,Buen Fin 2024 - El lounge,28/11/2024,Sin resultado,0,1.3963964,0,166.36,465,357.7634409,1,166.36,0.21505376,Clientes potenciales,11,192.9776,Thursday,Q3,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,Buen Fin 2024 - Adaptalo a ti Office - Video #2,28/11/2024,Sin resultado,0,1.31666667,0,71.37,395,180.6835443,0,0,0,Clientes potenciales,11,82.7892,Thursday,Q2,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - CDMX,Buen Fin 2024 - Adaptalo a ti Office,28/11/2024,Sin resultado,0,1.29516129,0,352.46,803,438.9290162,4,88.115,0.498132,Clientes potenciales,11,408.8536,Thursday,Q4,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - CDMX,Buen Fin 2024 - El lounge,28/11/2024,Sin resultado,0,1.14691943,0,97.85,242,404.338843,3,32.61666667,1.23966942,Clientes potenciales,11,113.506,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,Buen Fin 2024 - Adaptalo a ti Office,28/11/2024,Clientes potenciales de Meta,1,1.45396825,236.05,236.05,916,257.6965066,5,47.21,0.54585153,Clientes potenciales,11,273.818,Thursday,Q3,0.109170306,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,Buen Fin 2024 - El lounge,28/11/2024,Sin resultado,0,1.33136095,0,62.31,225,276.9333333,1,62.31,0.44444444,Clientes potenciales,11,72.2796,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - QRO,Buen Fin 2024 - Adaptalo a ti Office,28/11/2024,Clientes potenciales de Meta,1,1.14788732,109.22,109.22,652,167.5153374,1,109.22,0.15337423,Clientes potenciales,11,126.6952,Thursday,Q2,0.153374233,"Poca visibilidad, buen cierre",Conversiones,FALSE
